the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000080807E52C0000000600D654440,17150832,0101000020110F0000FBE5942A076A5FC1A7CA838396005341,40.7894706726074,-73.9765930175781,Manhattan,NB,New Building,121189855,1033204,NB,6681,false,115884,11/21/2017,11/21/2018 12:00,269,WEST 87 STREET,107,LEEDING BUILDERS GROUP LL,RESIDENTIAL: APARTMENT HOUSES,17,39
0101000020E610000000000020947E52C0000000000F654440,24400000,0101000020110F0000B9E75980286A5FC1C4A02A5698005341,40.7895202636719,-73.9777908325195,Manhattan,A1,ALT 1 Enlargement,121192850,1033942,A1,6682,true,9216,3/16/2018,3/16/2019 12:00,555,WEST END AVENUE,107,CM AND ASSOCIATES CONSTRU,RESIDENTIAL: APARTMENT HOUSES,8,13
0101000020E6100000000000003D7652C00000004013654440,529692,0101000020110F00000C20D6C6FD5B5FC17050A41A9D005341,40.7896499633789,-73.8474731445312,Queens,NB,New Building,421300942,4607560,NB,6683,false,3579,9/1/2017,9/3/2018 12:00,120-13,9 AVENUE,407,PLL CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0CA7C52C0000000E017654440,550675,0101000020110F000004DE3E641F675FC1EE13CF4AA2005341,40.7897911071777,-73.9498672485352,Manhattan,A1,ALT 1 Enlargement,121189702,1051831,A1,6684,true,0,12/14/2017,10/18/2018 12:00,101,EAST 101 STREET,111,DIVISION BUILDERS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000000E97452C0000000C01B654440,246000,0101000020110F00006641A340BC595FC1728499A3A6005341,40.789909362793,-73.8267211914062,Queens,A1,ALT 1 Enlargement,421464775,4101077,A1,6685,true,1039,3/13/2018,3/8/2019 12:00,9-24,MALBA DRIVE,407,APPROVED GENERAL CONTRACT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040CC7452C00000000022654440,355000,0101000020110F00002AE5EF6A8B595FC1247D6DA6AD005341,40.7901000976562,-73.8249664306641,Queens,A1,ALT 1 Enlargement,421458791,4101306,A1,6686,true,2134,2/28/2018,2/27/2019 12:00,144-31,SOUTH DRIVE,407,FPS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0487C52C00000006022654440,3803600,0101000020110F00001E002CC942665FC1CE161E12AE005341,40.790111541748,-73.9419403076172,Manhattan,NB,New Building,122965416,1089057,NB,6687,false,25700,6/29/2018,4/1/2019 12:00,308,EAST 106 STREET,111,C & J CONST AND PAINTING,RESIDENTIAL: APARTMENT HOUSES,8,22
0101000020E6100000000000A0797E52C0000000A022654440,50000,0101000020110F00002E660B7DFB695FC19A28E959AE005341,40.7901191711426,-73.9761734008789,Manhattan,A1,ALT 1 Enlargement,122968832,1033290,A1,6688,true,10828,7/19/2018,7/1/2019 12:00,257,WEST 88 STREET,107,WESTERMAN CONSTRUCTION CO,ASSEMBLY: OTHER,2,
0101000020E610000000000020E37352C0000000E027654440,839456,0101000020110F00009E9A736EFF575FC1FD1A923DB4005341,40.7902793884277,-73.8107376098633,Queens,NB,New Building,421561474,4102997,NB,6689,false,5672,3/30/2018,10/12/2018 12:00,151-28,12 ROAD,407,SOLID CONCRETE CONSTRUCTI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040937E52C00000008028654440,772221,0101000020110F0000CA59DD03276A5FC134E60DF1B4005341,40.7902984619141,-73.9777374267578,Manhattan,A1,ALT 1 Enlargement,121192468,1033978,A1,6690,true,710,11/17/2017,9/15/2018 12:00,310,WEST 88TH STREET,107,MANHATTAN RESTORATION LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,6,1
0101000020E6100000000000A0967E52C0000000802B654440,355800,0101000020110F0000D5A174BF2C6A5FC1447E934EB8005341,40.7903900146484,-73.9779434204102,Manhattan,A1,ALT 1 Enlargement,122214308,1033981,A1,6691,true,1035,7/23/2018,3/8/2019 12:00,316,WEST 88 STREET,107,BERNHARDT RENOVATION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000C0987E52C0000000202D654440,538850,0101000020110F0000D28C7E5B306A5FC1CCFB3B21BA005341,40.7904396057129,-73.9780731201172,Manhattan,A1,ALT 1 Enlargement,122475687,1034000,A1,6692,true,871,8/13/2018,7/26/2019 12:00,320,WEST 88 STREET,107,YOUR BUILDING SOLUTION IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000020017E52C0000000C02D654440,3670000,0101000020110F000031C29CCE2E695FC166E3B7D4BA005341,40.7904586791992,-73.9688186645508,Manhattan,A1,ALT 1 Enlargement,121190362,1031627,A1,6693,true,14730,7/5/2018,6/6/2019 12:00,70,WEST 93RD STREET,107,F&S CONTRACTING GROUP INC,RESIDENTIAL: APARTMENT HOUSES,30,203
0101000020E610000000000020277552C00000000033654440,264850,0101000020110F0000FA9E2EC7255A5FC101CF62B8C0005341,40.7906188964844,-73.8305130004883,Queens,A1,ALT 1 Enlargement,421608512,4100919,A1,6694,true,1389,7/23/2018,4/2/2019 12:00,10,POINT CRESCENT,407,EXO WORKS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000406C7C52C0000000A035654440,2703960,0101000020110F000074EC0D167F665FC1349E38AAC3005341,40.790699005127,-73.9441070556641,Manhattan,NB,New Building,122750157,1813030,NB,6695,false,18270,11/2/2017,11/2/2018 12:00,221,EAST 105 ST,111,"AVACON MANAGEMENT, LLC",RESIDENTIAL: APARTMENT HOUSES,7,23
0101000020E6100000000000E00D7452C00000000036654440,1700372,0101000020110F0000DDD5EF0B48585FC18977E915C4005341,40.7907104492188,-73.813346862793,Queens,NB,New Building,421195067,4102673,NB,6696,false,11489,7/23/2018,6/22/2019 12:00,150-30,12 AVE,407,FORTUNA CONSTRUCTION LLC,RESIDENTIAL: APARTMENT HOUSES,3,4
0101000020E610000000000000557E52C0000000A039654440,185000,0101000020110F0000810CF746BD695FC1B395EC26C8005341,40.7908210754395,-73.9739379882812,Manhattan,A1,ALT 1 Enlargement,120184656,1033556,A1,6697,true,1700,5/11/2018,1/1/2019 12:00,215,WEST 90TH STREET,107,VRHCONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,13,92
0101000020E610000000000060D97D52C0000000403D654440,720000,0101000020110F0000E1FFA649EB685FC18A25F037CC005341,40.7909317016602,-73.9663925170898,Manhattan,A1,ALT 1 Enlargement,122565802,1031674,A1,6698,true,612,11/20/2017,9/1/2018 12:00,25,WEST 94 STREET,107,JERSEY CARPENTRY GROUP LL,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000C0307552C0000000E03D654440,1164500,0101000020110F00004BB88820365A5FC150646CEBCC005341,40.7909507751465,-73.8311004638672,Queens,A1,ALT 1 Enlargement,421482167,4100877,A1,6699,true,3185,7/13/2018,7/13/2019 12:00,5,POINT CRESCENT,407,CSPN PALIURAS CONSTRUCTIO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080E07452C0000000203F654440,35000,0101000020110F00006F957BD0AD595FC1FCEB6452CE005341,40.7909889221191,-73.8262023925781,Queens,A1,ALT 1 Enlargement,400991192,4101289,A1,6700,true,2471,7/6/2018,10/1/2018 12:00,144-09,CENTER DRIVE,407,SIGNATURE KITCHENS OF N.Y,RESIDENTIAL 1-2 FAMILY HOUSES,2,
0101000020E6100000000000A0D07D52C00000008040654440,200000,0101000020110F00008174C96CDC685FC1712A43DDCF005341,40.7910308837891,-73.9658584594727,Manhattan,A1,ALT 1 Enlargement,123102114,1031701,A1,6701,true,1,6/6/2018,6/6/2019 12:00,6,WEST 95TH STREET,107,FULTON LANDING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000403D7352C0000000A048654440,585784,0101000020110F0000921113ADE5565FC1714694FAD8005341,40.7912788391113,-73.8006134033203,Queens,NB,New Building,421234097,4104049,NB,6702,false,3958,6/27/2018,10/15/2018 12:00,160-29,12 AVE,407,OMNI BUILD INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000403D7352C0000000A048654440,35520,0101000020110F0000921113ADE5565FC1714694FAD8005341,40.7912788391113,-73.8006134033203,Queens,NB,New Building,421336673,4104049,NB,6703,false,240,6/27/2018,10/15/2018 12:00,160-29,12TH AVENUE,407,OMNI BUILD INC,UTILITY / MISCELLANEOUS,1,1
0101000020E610000000000000B47C52C0000000E04E654440,19811872,0101000020110F00005763F3F5F8665FC12CB971FDDF005341,40.7914695739746,-73.948486328125,Manhattan,NB,New Building,121192887,1089853,NB,6704,false,133864,5/7/2018,10/31/2018 12:00,1399,PARK AVENUE,111,GLENWOOD CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,23,72
0101000020E6100000000000A0E27D52C0000000804F654440,871450,0101000020110F0000144AF0FFFA685FC13757EEB0E0005341,40.7914886474609,-73.9669570922852,Manhattan,A1,ALT 1 Enlargement,121191030,1031693,A1,6705,true,1436,7/11/2018,7/1/2019 12:00,44,WEST 95 STREET,107,S & B CONSTRUCTION OF NY,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E6100000000000C08E7C52C0000000405E654440,1301068,0101000020110F0000235B18B0B9665FC10E8BD53CF1005341,40.7919387817383,-73.9462127685547,Manhattan,NB,New Building,122651870,1089792,NB,6706,false,8791,8/6/2018,7/6/2019 12:00,152,EAST 106 STREET,111,NY CC CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E610000000000080EE7452C00000004060654440,285000,0101000020110F00006F744498C5595FC15234327BF3005341,40.7919998168945,-73.8270568847656,Queens,A1,ALT 1 Enlargement,420187416,4101273,A1,6707,true,3148,8/13/2018,7/29/2019 12:00,74,MALBA DRIVE,407,SAG CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080D67D52C0000000A060654440,403000,0101000020110F0000A7767B67E6685FC1EC97E3E6F3005341,40.7920112609863,-73.9662170410156,Manhattan,A1,ALT 1 Enlargement,122495031,1031737,A1,6708,true,624,6/21/2018,6/21/2019 12:00,40,WEST 96TH STREET,107,SCS UNION REALTY CO LLC,RESIDENTIAL: APARTMENT HOUSES,5,10
0101000020E6100000000000C0DA7552C00000004061654440,391756,0101000020110F00009D27A2E3565B5FC1F295609AF4005341,40.7920303344727,-73.8414764404297,Queens,NB,New Building,421309514,4618383,NB,6709,false,2647,5/11/2018,10/24/2018 12:00,5-15,126 STREET,407,PAN LINK CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0547452C0000000E063654440,223100,0101000020110F0000D1BE586FC0585FC1557F3A8CF7005341,40.7921104431152,-73.8176727294922,Queens,A1,ALT 1 Enlargement,421005352,4102048,A1,6710,true,1581,1/11/2018,12/3/2018 12:00,148-25,10TH AVENUE,407,SCHERILLO & SONS CONSTRUC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060DA7552C00000004064654440,476560,0101000020110F00007F589140565B5FC1ADEEEBF7F7005341,40.792121887207,-73.8414535522461,Queens,NB,New Building,421309523,4607526,NB,6711,false,3220,2/23/2018,10/24/2018 12:00,5-11,126 STREET,407,PAN LINK CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000F37552C0000000606B654440,380952,0101000020110F000076CE8B14805B5FC17D1918F6FF005341,40.7923393249512,-73.8429565429688,Queens,NB,New Building,421410100,4614995,NB,6712,false,2574,1/10/2018,1/10/2019 12:00,124-12,5 AVE,407,GCJS CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000F37552C0000000606B654440,49728,0101000020110F000076CE8B14805B5FC17D1918F6FF005341,40.7923393249512,-73.8429565429688,Queens,NB,New Building,421411430,4614995,NB,6713,false,336,1/10/2018,1/10/2019 12:00,124-12,5 AVENUE,407,GCJS CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000A0F17552C0000000606B654440,380952,0101000020110F0000B281A3BE7D5B5FC17D1918F6FF005341,40.7923393249512,-73.8428726196289,Queens,NB,New Building,421372400,4096364,NB,6714,false,2574,1/10/2018,1/10/2019 12:00,124-16,5 AVE,407,GCJS CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0F17552C0000000606B654440,49728,0101000020110F0000B281A3BE7D5B5FC17D1918F6FF005341,40.7923393249512,-73.8428726196289,Queens,NB,New Building,421411421,4096364,NB,6715,false,336,1/10/2018,1/10/2019 12:00,124-16,5 AVENUE,407,GCJS CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060E47452C0000000606B654440,716650,0101000020110F00004D9C7E65B4595FC17D1918F6FF005341,40.7923393249512,-73.8264389038086,Queens,A1,ALT 1 Enlargement,421415542,4101257,A1,6716,true,2000,6/25/2018,6/6/2019 12:00,18,BOULEVARD,407,DISANO CONSTRUCTION CO IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0D47452C0000000C06B654440,1072704,0101000020110F00006CA1BCA499595FC12AA1C96100015341,40.792350769043,-73.8254776000977,Queens,NB,New Building,421373542,4607558,NB,6717,false,7248,4/24/2018,2/1/2019 12:00,144-58,BOULEVARD,407,CLASS ONE CONSTRUCTION LT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0D47452C0000000C06B654440,175000,0101000020110F00006CA1BCA499595FC12AA1C96100015341,40.792350769043,-73.8254776000977,Queens,A1,ALT 1 Enlargement,421224552,4607557,A1,6718,true,2303,2/13/2018,2/1/2019 12:00,6,BOULEVARD,407,CLASS ONE CONSTRUCTION LT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080147452C00000000071654440,250000,0101000020110F00003F76C34C53585FC16E8C7F4506015341,40.7925109863281,-73.8137512207031,Queens,A1,ALT 1 Enlargement,421379797,4102633,A1,6719,true,3682,4/25/2018,4/24/2019 12:00,150-40,10TH AVE,407,V.A BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060817452C0000000A074654440,750000,0101000020110F0000A305293C0C595FC1B2E489560A015341,40.7926216125488,-73.8203964233398,Queens,A1,ALT 1 Enlargement,421590638,4101952,A1,6720,true,2502,8/15/2018,12/30/2018 12:00,147-12,8TH AVENUE,407,VAGGELAS CONSTRUCTION GRO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060DF7452C00000004076654440,1119916,0101000020110F0000152849E7AB595FC11C6636290C015341,40.7926712036133,-73.8261337280273,Queens,NB,New Building,421373533,4607556,NB,6721,false,7567,4/24/2018,2/1/2019 12:00,144-46,BOULEVARD,407,CLASS ONE CONSTRUCTION LT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A03E7352C00000008077654440,974136,0101000020110F0000565EFB02E8565FC1614F31900D015341,40.7927093505859,-73.8006973266602,Queens,NB,New Building,421464221,4104026,NB,6722,false,6582,6/7/2018,11/22/2018 12:00,160-25,10 AVENUE,407,METRO GC NY INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000807A7C52C0000000807B654440,837088,0101000020110F0000DDAA8C4A97665FC13F2EEE0C12015341,40.7928314208984,-73.9449768066406,Manhattan,NB,New Building,122878350,1090131,NB,6723,false,5656,6/15/2018,6/15/2019 12:00,165,EAST 107TH STREET,111,ATOMIC CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000C08C7C52C0000000207E654440,1184000,0101000020110F0000D95F694AB6665FC1BD6BCAFE14015341,40.792911529541,-73.9460906982422,Manhattan,NB,New Building,102540519,1804255,NB,6724,false,8000,1/26/2018,11/15/2018 12:00,1710,LEXINGTON AVENUE,111,GROUND TO SKY CITY BUILDE,RESIDENTIAL: APARTMENT HOUSES,9,14
0101000020E6100000000000C0777452C0000000408A654440,140000,0101000020110F000052ECCEE2FB585FC15750EB9822015341,40.7932815551758,-73.8198089599609,Queens,A1,ALT 1 Enlargement,421412830,4101943,A1,6725,true,401,2/25/2018,2/24/2019 12:00,147-35,8 AVENUE,407,GUS POOLS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000CB7452C0000000808A654440,170000,0101000020110F00001B88624B89595FC1C742B7E022015341,40.7932891845703,-73.8248901367188,Queens,A1,ALT 1 Enlargement,421323892,4101410,A1,6726,true,1337,5/9/2018,4/20/2019 12:00,603,PARSONS BLVD,407,ALPHA/OMEGA BUILDING CONS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020837352C0000000E08B654440,134750,0101000020110F0000E27CA45D5C575FC1C901996B24015341,40.7933311462402,-73.8048782348633,Queens,A1,ALT 1 Enlargement,421597739,4103330,A1,6727,true,931,7/16/2018,7/16/2019 12:00,154-58,9TH AVENUE,407,CSPN PALIURAS CONSTRUCTIO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E07D7C52C0000000208D654440,2734004,0101000020110F0000E9F223069D665FC1E2D494D225015341,40.7933692932129,-73.945182800293,Manhattan,NB,New Building,122499484,1089768,NB,6728,false,18473,1/25/2018,11/15/2018 12:00,150,EAST 108 STREET,111,GROUND TO SKY CITY BUILDE,RESIDENTIAL: APARTMENT HOUSES,8,10
0101000020E6100000000000402E7E52C0000000208F654440,14237156,0101000020110F0000D5C7D8747B695FC12DA9F41028015341,40.7934303283691,-73.9715728759766,Manhattan,NB,New Building,122484524,1033682,NB,6729,false,96197,8/23/2018,8/23/2019 12:00,206,WEST 95 STREET,107,TRANSPARENT CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,20,38
0101000020E610000000000000977C52C00000000099654440,70239764,0101000020110F0000B0278AB3C7665FC199CCEF2433015341,40.7937316894531,-73.9467163085938,Manhattan,NB,New Building,121191432,1090142,NB,6730,false,474593,3/21/2018,4/1/2019 12:00,1465,PARK AVENUE,111,CONGRESS BUILDERS LLC,RESIDENTIAL: APARTMENT HOUSES,15,400
0101000020E6100000000000608C7352C000000060A9654440,25900,0101000020110F000015C7ED136C575FC12AF3AA8345015341,40.7942314147949,-73.8054428100586,Queens,NB,New Building,421490336,4530870,NB,6731,false,175,3/30/2018,3/29/2019 12:00,154-42,POWELLS COVE BLVD,407,TONY ROMANO&SONS CONST CP,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000205A7C52C000000080AF654440,900000,0101000020110F00002B278C4C60665FC183B3B6624C015341,40.7944183349609,-73.943000793457,Manhattan,A1,ALT 1 Enlargement,122869397,1082321,A1,6732,true,2188,9/28/2017,9/28/2018 12:00,2004,3 AVE,111,SEUM INC,RESIDENTIAL: APARTMENT HOUSES,4,21
0101000020E6100000000000205C7E52C000000080B0654440,23002160,0101000020110F0000B66B3661C9695FC1BCC2E7814D015341,40.7944488525391,-73.9743728637695,Manhattan,NB,New Building,121192440,1034181,NB,6733,false,155420,12/20/2017,12/20/2018 12:00,306,WEST 95 STREET,107,T.G. NICKEL & ASSOCIATES,RESIDENTIAL: APARTMENT HOUSES,9,64
0101000020E610000000000080D17B52C000000020B4654440,2068300,0101000020110F000030B94A3A78655FC164E2F99251015341,40.7945594787598,-73.9346618652344,Manhattan,NB,New Building,122961688,1090220,NB,6734,false,13975,8/1/2018,2/1/2019 12:00,440,EAST 115 STREET,111,"A.N.C. CONTRACTING CO.,IN",RESIDENTIAL: APARTMENT HOUSES,6,15
0101000020E6100000000000C0A27452C000000020B6654440,191180,0101000020110F0000F90601ED44595FC178595CD153015341,40.794620513916,-73.8224334716797,Queens,A1,ALT 1 Enlargement,410184303,4101429,A1,6735,true,1510,4/16/2018,4/13/2019 12:00,145-76,5 AVENUE,407,AMERITECH CONSTRUCTION C,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000867452C000000000BA654440,331400,0101000020110F0000BCAA4D1714595FC1B2823B2A58015341,40.7947387695312,-73.8206787109375,Queens,A1,ALT 1 Enlargement,421551895,4101838,A1,6736,true,1106,6/13/2018,12/21/2018 12:00,147-35,6 AVENUE,407,NEW DIMENSIONS RESIDENT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080B97452C0000000C0BA654440,535000,0101000020110F00005B71A7916B595FC16C91A00159015341,40.7947616577148,-73.8238220214844,Queens,A1,ALT 1 Enlargement,421465523,4101405,A1,6737,true,0,6/1/2018,5/23/2019 12:00,145-43,5 AVENUE,407,BRAVO GENERAL CONTRACTOR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0CE7B52C000000040C2654440,2486400,0101000020110F00005F0FD5C473655FC15930946B61015341,40.7949905395508,-73.9345016479492,Manhattan,NB,New Building,104160916,1089523,NB,6738,false,16800,5/10/2018,5/10/2019 12:00,433,EAST  115 STREET,111,GALAXY GENERAL CONTRACTIN,RESIDENTIAL APT HOUSE,6,15
0101000020E610000000000080B97452C0000000E0C3654440,225000,0101000020110F00005B71A7916B595FC10FF5443E63015341,40.7950401306152,-73.8238220214844,Queens,A1,ALT 1 Enlargement,421355795,4101387,A1,6739,true,742,11/30/2017,11/29/2018 12:00,145-50,4TH AVE,407,"TRITON CONSTRUCTION CO.,",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0DD7452C000000020CB654440,1343840,0101000020110F0000350C50EEA8595FC156656E606B015341,40.7952613830566,-73.8260269165039,Queens,NB,New Building,421305037,4101359,NB,6740,false,9080,1/30/2018,1/30/2019 12:00,110,PARSONS BOULEVARD,407,DAVID CONTRACTOR NY INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0AD7B52C000000000D1654440,1813000,0101000020110F0000BCFD574A3B655FC1BC96B4F771015341,40.7954406738281,-73.9324722290039,Manhattan,NB,New Building,120672432,1053165,NB,6741,false,12250,8/17/2018,12/2/2018 12:00,316,PLEASANT AVENUE,111,HAPPY HOME CONSTRUCTION C,RESIDENTIAL: APARTMENT HOUSES,6,8
0101000020E6100000000000E0FA7452C000000000D1654440,1838160,0101000020110F000044276F9DDA595FC1BC96B4F771015341,40.7954406738281,-73.8278121948242,Queens,NB,New Building,410015816,4100893,NB,6742,false,12420,5/9/2018,5/5/2019 12:00,117,MALBA DRIVE,407,MY FRIEND CONSTRUCTION LL,RESIDENTIAL 1-2 FAMILY HOUSES,2,1
0101000020E610000000000080EE7452C000000000D2654440,226250,0101000020110F00006F744498C5595FC1C6C7E61673015341,40.7954711914062,-73.8270568847656,Queens,A1,ALT 1 Enlargement,421311627,4101240,A1,6743,true,1810,4/18/2018,2/19/2019 12:00,112,MALBA DRIVE,407,COS CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C05E7452C0000000E0D5654440,373190,0101000020110F00003EA7C36BD1585FC18797C96F77015341,40.7955894470215,-73.8182830810547,Queens,A1,ALT 1 Enlargement,421423338,4102272,A1,6744,true,631,8/13/2018,6/27/2019 12:00,149-16,5 AVENUE,407,PROTO CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000307452C000000020D8654440,45000,0101000020110F00006E75E90282585FC1F1F0FAF579015341,40.7956581115723,-73.8154296875,Queens,A1,ALT 1 Enlargement,400612119,4102511,A1,6745,true,770,5/7/2018,5/7/2019 12:00,6-24,150 PLACE,407,NAME YOUR PRICE PAINTING*,RESIDENTIAL 1-2 FAMILY HOUSES,2,1
0101000020E6100000000000204C7452C0000000C0DD654440,94475,0101000020110F00002423D6C8B1585FC11910774580015341,40.7958297729492,-73.8171463012695,Queens,A1,ALT 1 Enlargement,421538205,4102280,A1,6746,true,194,8/14/2018,2/23/2019 12:00,5-16,150 STREET,407,BEN'S GEN'L CONTRACT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C07A7452C000000060E2654440,240944,0101000020110F0000406555FB00595FC1A679C17585015341,40.795970916748,-73.8199920654297,Queens,A1,ALT 1 Enlargement,421263867,4101814,A1,6747,true,1028,4/4/2018,4/1/2019 12:00,3-35,148 STREET,407,MAMAIS CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040457452C000000000E4654440,778776,0101000020110F000059A34C1BA6585FC10402744887015341,40.7960205078125,-73.8167266845703,Queens,NB,New Building,421204360,4867477,NB,6748,false,5262,6/26/2018,1/8/2019 12:00,150-06,SULLIVAN DRIVE,407,O'SULLIVAN BUILDERS & DEV,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040457452C000000000E4654440,863284,0101000020110F000059A34C1BA6585FC10402744887015341,40.7960205078125,-73.8167266845703,Queens,NB,New Building,421204510,4867319,NB,6749,false,5833,3/9/2018,1/8/2019 12:00,150-11,SULLIVAN DRIVE,407,O'SULLIVAN BUILDERS & DEV,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
